"","year","Longitude","Latitude","optional"
"1168",2020,-80.28076,25.76301,TRUE
"1169",2020,-80.42481,25.56449,TRUE
"1171",2020,-80.43654,25.47664,TRUE
"1172",2015,-80.38935,25.7105,TRUE
"1173",2011,-80.32161,25.69718,TRUE
"1174",2011,-80.36563,25.7958,TRUE
"1175",2015,-80.35105,25.74557,TRUE
"1176",2013,-80.26702,25.78992,TRUE
"1177",2015,-80.2543,25.75659,TRUE
"1178",2015,-80.36442,25.63397,TRUE
"1179",2010,-80.27137,25.68642,TRUE
"1181",2010,-80.25845,25.72091,TRUE
"1182",2010,-80.35426,25.71107,TRUE
"1183",2010,-80.36067,25.61368,TRUE
"1184",2011,-80.3043,25.75226,TRUE
"1185",2011,-80.28487,25.73043,TRUE
"1186",2015,-80.33633,25.68181,TRUE
"1189",2020,-80.40643,25.66459,TRUE
"1191",2020,-80.47975,25.54537,TRUE
"1196",2020,-80.52596,25.54583,TRUE
"1197",2020,-80.57835,25.41051,TRUE
"1198",2020,-80.30924,25.69285,TRUE
"1199",2020,-80.27795,25.71924,TRUE
"1200",2020,-80.47955,25.44673,TRUE
"1203",2020,-80.4794,25.54537,TRUE
"1205",2020,-80.39778,25.60482,TRUE
"1206",2019,-80.39762,25.60869,TRUE
"1208",2020,-80.30637,25.6616,TRUE
"1209",2020,-80.35223,25.63419,TRUE
"1210",2020,-80.21038,25.74404,TRUE
"1212",2020,-80.46107,25.48412,TRUE
"1217",2020,-80.27551,25.6777,TRUE
"1218",2020,-80.2254,25.75163,TRUE
"1219",2020,-80.27496,25.75462,TRUE
"1222",2020,-80.18552,25.79428,TRUE
"1223",2020,-80.415,25.59455,TRUE
"1224",2020,-80.38666,25.73321,TRUE
"1225",2020,-80.3082,25.61096,TRUE
"1229",2020,-80.3839,25.65799,TRUE
"1230",2020,-80.38361,25.6584,TRUE
"1232",2020,-80.24981,25.73333,TRUE
"1234",2020,-80.43914,25.67117,TRUE
"1238",2020,-80.30499,25.69619,TRUE
"1239",2020,-80.23882,25.76542,TRUE
"1240",2020,-80.45897,25.4711,TRUE
"1243",2020,-80.47495,25.44721,TRUE
"1244",2020,-80.53353,25.55041,TRUE
"1245",2020,-80.49386,25.53492,TRUE
"1248",2020,-80.26059,25.72904,TRUE
"1251",2020,-80.17567,25.85729,TRUE
"1252",2020,-80.50044,25.52809,TRUE
"1253",2020,-80.49788,25.52673,TRUE
"1254",2020,-80.18849,25.76617,TRUE
"1256",2015,-80.14664,25.74554,TRUE
"1257",2020,-80.42034,25.7069,TRUE
"1260",2019,-80.39756,25.60995,TRUE
"1261",2019,-80.39758,25.60994,TRUE
"1262",2019,-80.39704,25.61022,TRUE
"1264",2020,-80.2605,25.70702,TRUE
"1265",2020,-80.27544,25.67774,TRUE
"1266",2020,-80.24931,25.73349,TRUE
"1267",2020,-80.24863,25.73313,TRUE
"1269",2020,-80.27368,25.67933,TRUE
"1272",2020,-80.20998,25.74424,TRUE
"1274",2020,-80.4259,25.4964,TRUE
"1275",2020,-80.43286,25.67053,TRUE
"1279",2020,-80.34423,25.56961,TRUE
"1280",2016,-80.4443,25.50072,TRUE
"1281",2019,-80.21049,25.74439,TRUE
"1282",2020,-80.18637,25.79565,TRUE
"1283",2020,-80.40629,25.58305,TRUE
"1289",2015,-80.27824,25.68364,TRUE
"1291",2020,-80.50193,25.44763,TRUE
"1292",2020,-80.44839,25.71408,TRUE
"1294",2020,-80.40267,25.52416,TRUE
"1295",2016,-80.44443,25.50065,TRUE
"1297",2020,-80.27264,25.68117,TRUE
"1300",2020,-80.2954,25.69933,TRUE
"1301",2016,-80.44408,25.50075,TRUE
"1304",2020,-80.27087,25.91804,TRUE
"1305",2020,-80.1937,25.7743,TRUE
"1306",2020,-80.27621,25.7208,TRUE
"1307",2020,-80.39782,25.62932,TRUE
"1310",2020,-80.41546,25.6273,TRUE
"1313",2020,-80.27419,25.67829,TRUE
"1314",2020,-80.21134,25.79132,TRUE
"1315",2020,-80.26948,25.68967,TRUE
"1318",2020,-80.2262,25.75152,TRUE
"1319",2020,-80.40182,25.61419,TRUE
"1320",2020,-80.42528,25.72917,TRUE
"1321",2020,-80.36517,25.58233,TRUE
"1323",2020,-80.37285,25.5669,TRUE
"1324",2020,-80.44482,25.54603,TRUE
"1325",2020,-80.45705,25.56693,TRUE
"1326",2020,-80.34709,25.70418,TRUE
"1327",2020,-80.33171,25.57142,TRUE
"1328",2020,-80.36136,25.58482,TRUE
"1336",2020,-80.39764,25.61048,TRUE
"1337",2020,-80.39719,25.61035,TRUE
"1339",2020,-80.36842,25.69026,TRUE
"1340",2020,-80.36602,25.54707,TRUE
"1342",2020,-80.27877,25.71955,TRUE
"1343",2020,-80.38609,25.68685,TRUE
"1344",2020,-80.40068,25.60634,TRUE
"1345",2020,-80.35727,25.87869,TRUE
"1346",2020,-80.37237,25.54,TRUE
"1347",2020,-80.28506,25.69649,TRUE
"1348",2020,-80.2745,25.67974,TRUE
"1350",2020,-80.27814,25.7185,TRUE
"1352",2020,-80.41531,25.65387,TRUE
"1353",2020,-80.4536,25.55851,TRUE
"1355",2020,-80.38234,25.5882,TRUE
"1357",2020,-80.27081,25.74923,TRUE
"1358",2020,-80.48435,25.44687,TRUE
"1359",2020,-80.48428,25.44664,TRUE
"1361",2020,-80.27284,25.67632,TRUE
"1362",2020,-80.27181,25.68172,TRUE
"1363",2018,-80.4443,25.50062,TRUE
"1364",2020,-80.45641,25.4741,TRUE
"1366",2020,-80.41868,25.68371,TRUE
"1378",2020,-80.55922,25.40774,TRUE
"1379",2020,-80.474,25.44269,TRUE
"1380",2020,-80.59464,25.38358,TRUE
"1381",2020,-80.55926,25.4076,TRUE
"1382",2020,-80.55922,25.40764,TRUE
"1383",2020,-80.5581,25.40326,TRUE
"1384",2020,-80.56596,25.40048,TRUE
"1385",2020,-80.5225,25.40709,TRUE
"1399",2020,-80.52362,25.40768,TRUE
"1400",2020,-80.56229,25.45516,TRUE
"1401",2020,-80.45821,25.48679,TRUE
"1402",2020,-80.59441,25.38219,TRUE
"1403",2020,-80.56235,25.46158,TRUE
"1414",2020,-80.38927,25.62744,TRUE
"1416",2019,-80.45841,25.48628,TRUE
"1430",2020,-80.31513,25.68088,TRUE
"1436",2020,-80.32966,25.4315,TRUE
"1441",2020,-80.35743,25.6305,TRUE
"1442",2020,-80.21037,25.74413,TRUE
"1444",2020,-80.3429,25.62923,TRUE
"1448",2020,-80.28679,25.76234,TRUE
"1454",2020,-80.24126,25.73891,TRUE
"1457",2020,-80.27107,25.74913,TRUE
"1462",2020,-80.47627,25.4466,TRUE
